Gender,Online_Shopping_Freq,Online_Purchase_Proportion,Review_Check_Freq,Attraction_Factor,Retailer_Choice_Factors,Preferred_Payment,Local_vs_Intl_Retailers,Preferred_Marketplace,Security_Concern_Level,Promo_Participation,Price_Sensitivity,Comfortable_Price_Range,Frequent_Products,Major_Drawback,Authenticity_Concern,Desired_Improvements
0.3333333333333333,1.0,0.0,0.0,0.25,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.16666666666666666,1.0,0.3333333333333333,0.43478260869565216
0.6666666666666666,0.5,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.2,0.0,0.0
0.6666666666666666,0.5,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.8260869565217391
0.3333333333333333,0.5,0.5,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.08333333333333333,0.2,0.0,0.5652173913043478
0.3333333333333333,0.25,0.75,1.0,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2,0.0,0.13043478260869565
0.3333333333333333,1.0,0.75,0.0,0.25,0.0,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.16666666666666666,1.0,0.6666666666666666,0.21739130434782608
0.3333333333333333,1.0,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,1.0,0.3333333333333333,0.0
0.6666666666666666,1.0,0.0,0.0,0.25,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.16666666666666666,1.0,0.6666666666666666,0.5217391304347826
0.6666666666666666,0.75,0.5,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.16666666666666666,1.0,0.3333333333333333,0.43478260869565216
0.3333333333333333,1.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0
0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.9166666666666666,0.4,1.0,0.0
0.6666666666666666,1.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.43478260869565216
0.6666666666666666,1.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6086956521739131
0.6666666666666666,1.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.0,1.0,0.0
0.3333333333333333,0.5,1.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.16666666666666666,0.6000000000000001,0.0,0.43478260869565216
0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,1.0,1.0,0.8260869565217391
0.6666666666666666,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.30434782608695654
0.3333333333333333,0.25,0.25,1.0,0.25,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0
0.6666666666666666,1.0,0.0,0.0,0.25,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,0.16666666666666666,1.0,0.3333333333333333,0.0
0.3333333333333333,0.5,0.0,0.0,0.25,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.08333333333333333,0.6000000000000001,0.3333333333333333,0.43478260869565216
0.3333333333333333,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3333333333333333,0.5,0.25,0.3333333333333333,0.25,1.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
0.3333333333333333,0.5,0.5,0.0,0.25,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.16666666666666666,0.2,0.0,0.4782608695652174
0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.16666666666666666,1.0,0.0,0.0
0.3333333333333333,0.25,0.5,0.6666666666666666,0.75,0.3333333333333333,0.0,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.08333333333333333,1.0,0.0,0.0
0.3333333333333333,0.5,0.5,0.0,0.25,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6000000000000001,0.3333333333333333,0.0
0.3333333333333333,1.0,0.0,0.0,0.25,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.16666666666666666,1.0,0.3333333333333333,0.3913043478260869
0.3333333333333333,0.75,0.5,0.3333333333333333,0.25,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,1.0,1.0,0.0
0.3333333333333333,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.16666666666666666,1.0,1.0,0.0
0.3333333333333333,1.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,0.2,0.0,0.43478260869565216
0.3333333333333333,0.5,0.25,0.0,0.25,0.0,0.3333333333333333,0.5,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,1.0,0.3333333333333333,0.0
0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.6666666666666666,0.08333333333333333,0.8,0.0,0.0
0.3333333333333333,0.5,0.75,0.0,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,0.3913043478260869
0.3333333333333333,0.5,0.75,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.16666666666666666,0.2,1.0,0.5652173913043478
0.3333333333333333,0.5,0.75,0.3333333333333333,0.25,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.8,0.0,0.5652173913043478
0.3333333333333333,1.0,0.5,0.3333333333333333,0.25,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.2,0.6666666666666666,0.8695652173913043
0.6666666666666666,0.5,0.5,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2,0.0,0.0
0.3333333333333333,0.5,0.25,0.0,0.25,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6000000000000001,0.0,0.0
0.6666666666666666,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.8333333333333333,0.0,0.6666666666666666,0.9565217391304348
0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.8,1.0,0.0
0.3333333333333333,0.5,0.25,0.3333333333333333,0.25,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.2,0.0,0.0
0.6666666666666666,0.75,0.75,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,1.0,0.0,0.0
0.6666666666666666,0.75,0.5,0.0,0.25,1.0,0.6666666666666666,0.5,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.16666666666666666,0.8,0.3333333333333333,0.2608695652173913
0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.0,0.2,0.3333333333333333,0.08695652173913043
0.3333333333333333,0.5,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.16666666666666666,0.8,0.0,0.0
0.3333333333333333,0.25,1.0,0.6666666666666666,0.25,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.6000000000000001,0.0,0.5652173913043478
0.3333333333333333,0.5,0.75,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6000000000000001,0.0,0.9130434782608695
0.3333333333333333,0.5,0.25,0.0,0.25,1.0,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.08695652173913043
0.6666666666666666,1.0,0.25,0.0,0.75,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.8,0.0,0.0
0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,1.0,1.0,0.43478260869565216
0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,0.0,0.2,1.0,0.0
0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.2,0.6666666666666666,0.2608695652173913
0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.5,1.0,0.3333333333333333,1.0
0.6666666666666666,0.5,0.25,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.43478260869565216
0.3333333333333333,0.75,0.5,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.8,0.0,0.0
0.3333333333333333,0.75,0.5,0.0,0.25,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0
0.6666666666666666,1.0,0.0,0.3333333333333333,0.25,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.3333333333333333,0.16666666666666666,0.8,1.0,0.0
0.3333333333333333,0.75,0.25,0.0,0.5,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,1.0,0.6666666666666666,0.0
0.3333333333333333,1.0,0.5,0.0,0.25,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.08333333333333333,1.0,0.3333333333333333,0.0
0.3333333333333333,0.5,0.75,0.0,0.25,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.6000000000000001,0.0,0.0
0.6666666666666666,0.5,0.75,0.6666666666666666,0.25,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.6000000000000001,0.0,0.0
0.3333333333333333,0.5,0.25,0.0,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0
0.3333333333333333,0.5,0.75,0.0,0.25,1.0,0.3333333333333333,0.5,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,1.0,0.0,0.43478260869565216
0.6666666666666666,0.75,0.5,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.5,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.8,1.0,0.0
0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6000000000000001,0.0,0.2608695652173913
0.3333333333333333,0.25,1.0,0.0,0.25,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.8,0.0,0.13043478260869565
0.3333333333333333,1.0,0.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.08333333333333333,1.0,1.0,0.0
0.6666666666666666,0.75,0.5,0.0,0.5,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.2,1.0,0.43478260869565216
0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6000000000000001,0.6666666666666666,0.0
0.6666666666666666,0.5,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.16666666666666666,1.0,0.0,0.4782608695652174
0.6666666666666666,0.5,0.0,0.0,0.25,1.0,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,1.0,0.0,0.43478260869565216
0.3333333333333333,0.5,0.0,0.6666666666666666,0.5,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.0,0.0,0.17391304347826086
0.6666666666666666,0.5,0.75,0.3333333333333333,0.25,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.8260869565217391
0.6666666666666666,0.5,0.5,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.8,0.0,0.0
0.3333333333333333,0.25,1.0,0.3333333333333333,0.25,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6000000000000001,1.0,0.0
0.3333333333333333,0.75,0.5,0.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.0,0.8260869565217391
0.3333333333333333,0.5,0.25,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0
0.0,0.0,0.25,0.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,0.16666666666666666,0.2,0.3333333333333333,0.43478260869565216
0.3333333333333333,0.5,0.5,0.0,0.25,1.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.16666666666666666,0.6000000000000001,0.0,0.6521739130434783
0.3333333333333333,1.0,0.0,0.0,0.25,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.6000000000000001,0.0,0.0
0.3333333333333333,0.5,0.5,1.0,0.25,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,0.16666666666666666,0.2,0.3333333333333333,0.8260869565217391
0.3333333333333333,0.5,0.25,0.0,0.25,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.16666666666666666,0.2,0.3333333333333333,0.43478260869565216
0.3333333333333333,0.5,0.0,0.0,0.25,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,1.0,0.3333333333333333,0.5652173913043478
0.3333333333333333,0.5,0.5,0.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.16666666666666666,0.6000000000000001,0.0,0.0
0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,1.0,0.3333333333333333,0.43478260869565216
0.6666666666666666,0.5,0.0,0.0,0.25,1.0,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0
0.3333333333333333,0.5,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.6000000000000001,0.3333333333333333,0.0
0.6666666666666666,0.5,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,0.41666666666666663,0.6000000000000001,1.0,0.8260869565217391
0.3333333333333333,1.0,0.0,0.0,0.25,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.0,0.8,0.3333333333333333,0.43478260869565216
0.3333333333333333,0.75,0.75,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.7826086956521738
0.3333333333333333,0.5,0.5,0.6666666666666666,0.25,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.2,0.0,0.0
0.3333333333333333,1.0,0.0,0.3333333333333333,0.25,0.0,0.6666666666666666,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.2,0.3333333333333333,0.0
0.3333333333333333,0.5,0.75,0.3333333333333333,0.25,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1.0,0.0
0.3333333333333333,1.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.3333333333333333,0.2,0.3333333333333333,0.043478260869565216
0.6666666666666666,0.5,0.25,0.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.0,0.3333333333333333,0.2,1.0,0.0
0.3333333333333333,0.5,0.5,0.0,0.25,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.43478260869565216
0.3333333333333333,0.75,0.5,0.0,0.25,0.0,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,1.0,0.6666666666666666,0.0
0.3333333333333333,0.5,0.75,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.16666666666666666,0.6000000000000001,0.0,0.0
0.6666666666666666,0.75,0.25,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0
0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0
0.3333333333333333,0.5,0.0,0.6666666666666666,0.25,1.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.2,0.0,0.0
0.6666666666666666,0.5,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.8260869565217391
0.3333333333333333,1.0,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,0.16666666666666666,0.2,0.3333333333333333,0.0
0.6666666666666666,0.5,0.25,0.0,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,1.0,0.43478260869565216
0.3333333333333333,0.5,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.5652173913043478
0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2,1.0,0.17391304347826086
0.3333333333333333,0.5,0.25,0.0,0.25,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.0,0.6000000000000001,0.3333333333333333,0.43478260869565216
0.3333333333333333,0.5,0.0,0.0,0.25,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0
0.6666666666666666,1.0,0.75,0.3333333333333333,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.8,1.0,0.0
0.3333333333333333,0.25,0.75,0.0,0.25,1.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,0.8260869565217391
0.6666666666666666,0.5,0.0,0.0,0.75,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.6666666666666666,0.0
0.6666666666666666,1.0,0.0,0.6666666666666666,0.25,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0
